query,zone,source,latency,timestamp
q5_confidence_dist,Z1,cache,2.2175820013217162,2026-04-16 22:08:02.686309
q4_compare,Z4,generator,5.8081089991901536,2026-04-16 22:08:02.794047
q5_confidence_dist,Z4,cache,2.16712699875643,2026-04-16 22:08:02.898088
q3_density,Z4,generator,3.847992000373779,2026-04-16 22:08:03.003942
q2_area,Z5,generator,4.029076999358949,2026-04-16 22:08:03.110024
q5_confidence_dist,Z4,cache,2.125069999237894,2026-04-16 22:08:03.214064
q2_area,Z4,cache,2.6038719988719095,2026-04-16 22:08:03.318601
q4_compare,Z3,generator,5.374526999730733,2026-04-16 22:08:03.425814
q3_density,Z4,generator,4.009947000668035,2026-04-16 22:08:03.531970
q3_density,Z1,cache,2.127951000147732,2026-04-16 22:08:03.636007
q1_count,Z4,cache,2.1545250001508975,2026-04-16 22:08:03.740063
q4_compare,Z2,generator,6.045726000593277,2026-04-16 22:08:03.848119
q1_count,Z5,cache,2.0402190002641873,2026-04-16 22:08:03.952117
q5_confidence_dist,Z1,cache,2.0913709995511454,2026-04-16 22:08:04.056179
q3_density,Z5,generator,4.309343999921111,2026-04-16 22:08:04.162432
q2_area,Z4,cache,2.110454999638023,2026-04-16 22:08:04.266416
q2_area,Z1,cache,2.1019079995312495,2026-04-16 22:08:04.370561
q3_density,Z3,cache,2.1917430003668414,2026-04-16 22:08:04.474529
q2_area,Z3,generator,4.356634000941995,2026-04-16 22:08:04.580712
q2_area,Z5,cache,1.9947969994973391,2026-04-16 22:08:04.684398
q4_compare,Z5,generator,6.107041999712237,2026-04-16 22:08:04.792545
q3_density,Z5,cache,2.069990998279536,2026-04-16 22:08:04.896633
q3_density,Z4,cache,2.066502000161563,2026-04-16 22:08:05.000606
q5_confidence_dist,Z3,cache,2.0979959990654606,2026-04-16 22:08:05.104521
q4_compare,Z4,cache,2.112587000738131,2026-04-16 22:08:05.208493
q3_density,Z4,cache,2.0850939999945695,2026-04-16 22:08:05.312361
q5_confidence_dist,Z3,cache,2.0983739996154327,2026-04-16 22:08:05.416348
q5_confidence_dist,Z2,cache,2.135527998689213,2026-04-16 22:08:05.520487
q4_compare,Z1,generator,5.6044210014079,2026-04-16 22:08:05.628149
q5_confidence_dist,Z5,cache,2.1658229998138268,2026-04-16 22:08:05.732255
q1_count,Z3,cache,2.0726469992951024,2026-04-16 22:08:05.836195
q3_density,Z3,cache,2.089496998451068,2026-04-16 22:08:05.940253
q2_area,Z1,cache,2.0714080001198454,2026-04-16 22:08:06.044125
q3_density,Z2,cache,2.0737779996125028,2026-04-16 22:08:06.148157
q4_compare,Z4,generator,5.020423001042218,2026-04-16 22:08:06.255149
q2_area,Z5,cache,2.0715619994007284,2026-04-16 22:08:06.358864
q5_confidence_dist,Z4,cache,2.184375000069849,2026-04-16 22:08:06.462950
q3_density,Z4,generator,3.9205209995998302,2026-04-16 22:08:06.568756
q3_density,Z3,generator,4.234549000102561,2026-04-16 22:08:06.674748
q3_density,Z1,cache,2.1225649998086737,2026-04-16 22:08:06.778508
q2_area,Z4,cache,2.1703700003854465,2026-04-16 22:08:06.882339
q1_count,Z2,generator,4.13469500017527,2026-04-16 22:08:06.988218
q3_density,Z5,cache,2.109863000441692,2026-04-16 22:08:07.092207
q2_area,Z2,cache,2.152551998733543,2026-04-16 22:08:07.196230
q1_count,Z5,cache,1.9692650002980372,2026-04-16 22:08:07.300218
q1_count,Z5,generator,4.469434999919031,2026-04-16 22:08:07.406450
q2_area,Z1,cache,2.152303999537253,2026-04-16 22:08:07.510657
q4_compare,Z2,generator,5.069460999948205,2026-04-16 22:08:07.617785
q3_density,Z1,cache,2.0158629995421506,2026-04-16 22:08:07.721683
q2_area,Z3,cache,1.931279999553226,2026-04-16 22:08:07.825344
q1_count,Z3,cache,1.9709360003616894,2026-04-16 22:08:07.929098
q3_density,Z5,cache,1.9874890003848122,2026-04-16 22:08:08.032940
q4_compare,Z1,generator,5.367162999391439,2026-04-16 22:08:08.140354
q1_count,Z1,cache,2.030800998909399,2026-04-16 22:08:08.244284
q2_area,Z2,cache,2.065799999400042,2026-04-16 22:08:08.348323
q1_count,Z3,cache,2.0343710002634907,2026-04-16 22:08:08.452126
q5_confidence_dist,Z4,cache,2.094428000418702,2026-04-16 22:08:08.555876
q3_density,Z4,cache,2.030951000051573,2026-04-16 22:08:08.659723
q3_density,Z3,cache,2.0386939995660214,2026-04-16 22:08:08.763754
q1_count,Z2,cache,2.0779200003744336,2026-04-16 22:08:08.867718
q5_confidence_dist,Z1,cache,2.112807000230532,2026-04-16 22:08:08.971651
q3_density,Z4,cache,2.026345000558649,2026-04-16 22:08:09.075501
q3_density,Z2,cache,2.1051660005468875,2026-04-16 22:08:09.179345
q3_density,Z3,cache,2.0225649986969074,2026-04-16 22:08:09.283111
q2_area,Z2,cache,2.1211549992585788,2026-04-16 22:08:09.387058
q2_area,Z4,cache,2.053541998975561,2026-04-16 22:08:09.490748
q2_area,Z2,cache,1.9103320009890012,2026-04-16 22:08:09.594210
q4_compare,Z5,generator,5.666764000125113,2026-04-16 22:08:09.701870
q1_count,Z1,cache,2.089800998874125,2026-04-16 22:08:09.805772
q3_density,Z5,generator,4.29097400046885,2026-04-16 22:08:09.913487
q2_area,Z4,cache,1.8974809991050279,2026-04-16 22:08:10.017325
q1_count,Z3,generator,4.040802999952575,2026-04-16 22:08:10.123244
q3_density,Z5,cache,2.0284179990994744,2026-04-16 22:08:10.227233
q4_compare,Z4,generator,5.837329999849317,2026-04-16 22:08:10.335027
q1_count,Z3,cache,2.0875729987892555,2026-04-16 22:08:10.438840
q1_count,Z5,cache,2.0149449992459267,2026-04-16 22:08:10.542547
q4_compare,Z5,generator,5.638449998514261,2026-04-16 22:08:10.649931
q4_compare,Z3,generator,5.071588999271626,2026-04-16 22:08:10.757009
q2_area,Z5,cache,2.104291999785346,2026-04-16 22:08:10.860842
q3_density,Z1,cache,2.076107999528176,2026-04-16 22:08:10.964815
q4_compare,Z2,cache,2.143626999895787,2026-04-16 22:08:11.068767
q3_density,Z3,cache,2.042717000222183,2026-04-16 22:08:11.172690
q4_compare,Z2,cache,2.0986990002711536,2026-04-16 22:08:11.276430
q2_area,Z2,cache,2.0911360006721225,2026-04-16 22:08:11.380359
q1_count,Z5,cache,2.0605220015568193,2026-04-16 22:08:11.484214
q2_area,Z1,cache,2.0816220003325725,2026-04-16 22:08:11.587840
q3_density,Z3,cache,2.074072999675991,2026-04-16 22:08:11.691481
q3_density,Z2,cache,2.052193998679286,2026-04-16 22:08:11.795152
q2_area,Z3,cache,2.1191059986449545,2026-04-16 22:08:11.899106
q2_area,Z4,cache,2.0439109994185856,2026-04-16 22:08:12.003064
q1_count,Z4,generator,3.724258000147529,2026-04-16 22:08:12.108655
q4_compare,Z4,cache,2.0593919998646015,2026-04-16 22:08:12.212626
q5_confidence_dist,Z1,cache,2.056839999568183,2026-04-16 22:08:12.316583
q4_compare,Z3,generator,5.560793999393354,2026-04-16 22:08:12.424208
q5_confidence_dist,Z2,cache,2.094785999361193,2026-04-16 22:08:12.528256
q5_confidence_dist,Z3,cache,2.0752580003318144,2026-04-16 22:08:12.632018
q4_compare,Z5,generator,5.435660001239739,2026-04-16 22:08:12.739251
q4_compare,Z2,cache,2.125446999343694,2026-04-16 22:08:12.843119
q2_area,Z2,cache,2.10506199982774,2026-04-16 22:08:12.947132
q2_area,Z1,cache,2.0603760003723437,2026-04-16 22:08:13.050929
q5_confidence_dist,Z5,cache,2.142165001714602,2026-04-16 22:08:13.154953
q5_confidence_dist,Z3,cache,2.1317900009307778,2026-04-16 22:08:13.258951
q4_compare,Z1,generator,5.26991500009899,2026-04-16 22:08:13.366295
q5_confidence_dist,Z4,cache,2.09630199969979,2026-04-16 22:08:13.470211
q4_compare,Z1,cache,2.021418000367703,2026-04-16 22:08:13.574149
q1_count,Z3,cache,2.0505309985310305,2026-04-16 22:08:13.678055
q5_confidence_dist,Z3,cache,2.1209070000622887,2026-04-16 22:08:13.782027
q4_compare,Z3,generator,5.437985999378725,2026-04-16 22:08:13.889274
q2_area,Z4,generator,3.9953699997568037,2026-04-16 22:08:13.995087
q2_area,Z1,generator,3.6439849991438678,2026-04-16 22:08:14.100762
q2_area,Z5,generator,4.334880999522284,2026-04-16 22:08:14.206977
q3_density,Z5,generator,4.207079000480007,2026-04-16 22:08:14.313204
q4_compare,Z5,cache,1.9445519992586924,2026-04-16 22:08:14.417133
q1_count,Z5,cache,2.0308439998188987,2026-04-16 22:08:14.521001
q2_area,Z4,cache,2.0781889998033876,2026-04-16 22:08:14.625037
q2_area,Z4,cache,1.9940340007451596,2026-04-16 22:08:14.729000
q5_confidence_dist,Z5,cache,1.9782199997280259,2026-04-16 22:08:14.832935
q1_count,Z3,cache,1.9832130001304904,2026-04-16 22:08:14.936659
q3_density,Z4,generator,3.807168001003447,2026-04-16 22:08:15.042493
q3_density,Z5,generator,4.24964500052738,2026-04-16 22:08:15.148632
q2_area,Z4,cache,1.9991300014226,2026-04-16 22:08:15.252467
q3_density,Z1,cache,2.051294000921189,2026-04-16 22:08:15.356223
q2_area,Z2,cache,2.023977998760529,2026-04-16 22:08:15.460195
q3_density,Z2,cache,1.858753999840701,2026-04-16 22:08:15.563587
q4_compare,Z4,cache,1.949174000401399,2026-04-16 22:08:15.667183
q3_density,Z5,generator,4.483403999984148,2026-04-16 22:08:15.773645
q1_count,Z3,cache,1.9934720003220718,2026-04-16 22:08:15.877573
q4_compare,Z5,generator,6.410228999811807,2026-04-16 22:08:15.986013
q1_count,Z5,cache,2.0463260007090867,2026-04-16 22:08:16.090038
q5_confidence_dist,Z5,cache,2.1063730000605574,2026-04-16 22:08:16.194047
q3_density,Z4,cache,1.9615550008893479,2026-04-16 22:08:16.297797
q4_compare,Z3,generator,5.120465999425505,2026-04-16 22:08:16.404878
q1_count,Z1,cache,2.0438920000742655,2026-04-16 22:08:16.508747
q2_area,Z2,cache,2.0853900005022297,2026-04-16 22:08:16.612686
q3_density,Z1,cache,2.020616000663722,2026-04-16 22:08:16.716604
q1_count,Z2,cache,2.040383000348811,2026-04-16 22:08:16.820574
q2_area,Z3,cache,2.212980998592684,2026-04-16 22:08:16.924532
q5_confidence_dist,Z5,cache,2.0855380007560598,2026-04-16 22:08:17.028567
q5_confidence_dist,Z1,cache,2.0235510000929935,2026-04-16 22:08:17.132289
q3_density,Z5,cache,1.9834279992210213,2026-04-16 22:08:17.236101
q1_count,Z4,generator,5.181012000321061,2026-04-16 22:08:17.343842
q3_density,Z3,cache,2.612185000543832,2026-04-16 22:08:17.448470
q5_confidence_dist,Z1,cache,2.588188001027447,2026-04-16 22:08:17.553319
q3_density,Z3,cache,2.2245420004765037,2026-04-16 22:08:17.657431
q3_density,Z1,cache,2.813708000758197,2026-04-16 22:08:17.762704
q3_density,Z2,cache,2.3875590013631154,2026-04-16 22:08:17.867180
q1_count,Z4,generator,4.796618999534985,2026-04-16 22:08:17.974354
q5_confidence_dist,Z2,cache,2.1344790002331138,2026-04-16 22:08:18.078513
q4_compare,Z5,generator,3.3915399999386864,2026-04-16 22:08:18.183696
q1_count,Z2,cache,2.0500270002230536,2026-04-16 22:08:18.287578
q4_compare,Z3,cache,2.0378860008349875,2026-04-16 22:08:18.391535
q5_confidence_dist,Z3,cache,2.629217999128741,2026-04-16 22:08:18.495961
q1_count,Z4,cache,2.0549749988276744,2026-04-16 22:08:18.599880
q1_count,Z1,cache,2.08203100009996,2026-04-16 22:08:18.703836
q4_compare,Z2,generator,5.686109001544537,2026-04-16 22:08:18.811624
q1_count,Z2,cache,2.123814998412854,2026-04-16 22:08:18.917127
q1_count,Z4,generator,4.885807000391651,2026-04-16 22:08:19.024531
q4_compare,Z3,generator,6.299270000454271,2026-04-16 22:08:19.132951
q3_density,Z3,cache,2.027698999881977,2026-04-16 22:08:19.236948
q1_count,Z5,generator,4.487199999857694,2026-04-16 22:08:19.343395
q3_density,Z1,cache,2.535589999752119,2026-04-16 22:08:19.447944
q1_count,Z2,generator,4.144755001107114,2026-04-16 22:08:19.554062
q1_count,Z2,generator,3.9200219998747343,2026-04-16 22:08:19.659799
q4_compare,Z2,cache,2.0921439991070656,2026-04-16 22:08:19.764081
q5_confidence_dist,Z5,cache,2.0561410001391778,2026-04-16 22:08:19.867715
q2_area,Z3,cache,2.181890000429121,2026-04-16 22:08:19.971518
q2_area,Z2,cache,2.543304999562679,2026-04-16 22:08:20.076271
q1_count,Z1,cache,2.001572998779011,2026-04-16 22:08:20.179951
q4_compare,Z1,cache,2.163045000997954,2026-04-16 22:08:20.283982
q2_area,Z2,generator,4.1674550011521205,2026-04-16 22:08:20.390095
q2_area,Z5,generator,5.125936000695219,2026-04-16 22:08:20.497253
q5_confidence_dist,Z3,cache,2.0454850000533042,2026-04-16 22:08:20.601335
q4_compare,Z4,cache,2.0631789993785787,2026-04-16 22:08:20.705432
q4_compare,Z2,generator,3.6483290004980518,2026-04-16 22:08:20.810990
q2_area,Z2,cache,2.113938999173115,2026-04-16 22:08:20.914799
q5_confidence_dist,Z3,cache,2.1696730000257958,2026-04-16 22:08:21.018873
q4_compare,Z2,generator,5.639365001115948,2026-04-16 22:08:21.126582
q2_area,Z1,cache,2.1748229992226698,2026-04-16 22:08:21.230701
q1_count,Z5,cache,2.0488809987000423,2026-04-16 22:08:21.334579
q5_confidence_dist,Z3,cache,2.167440999983228,2026-04-16 22:08:21.438560
q4_compare,Z5,generator,6.146102999991854,2026-04-16 22:08:21.546588
q5_confidence_dist,Z2,cache,2.6382039995951345,2026-04-16 22:08:21.651005
q2_area,Z3,generator,5.638311999064172,2026-04-16 22:08:21.759185
q1_count,Z1,generator,4.8787359992275015,2026-04-16 22:08:21.866534
q3_density,Z3,cache,2.4892830006137956,2026-04-16 22:08:21.970985
q5_confidence_dist,Z1,cache,2.1198360009293538,2026-04-16 22:08:22.075030
q2_area,Z3,generator,4.4503079989226535,2026-04-16 22:08:22.181602
q3_density,Z1,generator,3.7014320005255286,2026-04-16 22:08:22.287228
q2_area,Z1,generator,3.1497630006924737,2026-04-16 22:08:22.392253
q2_area,Z5,cache,2.108390999637777,2026-04-16 22:08:22.496212
q5_confidence_dist,Z5,cache,2.13956799962034,2026-04-16 22:08:22.600402
q1_count,Z1,cache,2.095560999805457,2026-04-16 22:08:22.704444
q4_compare,Z5,cache,2.133615000275313,2026-04-16 22:08:22.808486
q5_confidence_dist,Z3,cache,2.1475360008480493,2026-04-16 22:08:22.912471
q4_compare,Z2,generator,3.5306730005686404,2026-04-16 22:08:23.017915
q4_compare,Z1,cache,2.088428000206477,2026-04-16 22:08:23.121971
q3_density,Z4,cache,2.00568100081,2026-04-16 22:08:23.225744
q2_area,Z5,generator,4.72214599903964,2026-04-16 22:08:23.332474
q3_density,Z2,generator,4.014090000055148,2026-04-16 22:08:23.438335
q5_confidence_dist,Z4,cache,1.9726940008695237,2026-04-16 22:08:23.542089
q3_density,Z2,generator,3.976332998718135,2026-04-16 22:08:23.648349
q3_density,Z4,cache,2.119014001436881,2026-04-16 22:08:23.752515
q5_confidence_dist,Z3,generator,5.0138240003434476,2026-04-16 22:08:23.859498
q3_density,Z2,generator,3.2461629998579156,2026-04-16 22:08:23.966081
q2_area,Z1,generator,3.8733019991923356,2026-04-16 22:08:24.071839
q4_compare,Z3,cache,2.0833739999943646,2026-04-16 22:08:24.175642
q1_count,Z1,cache,1.968494998436654,2026-04-16 22:08:24.279317
q4_compare,Z2,cache,2.0715500013466226,2026-04-16 22:08:24.383404
q2_area,Z3,cache,2.07366199902026,2026-04-16 22:08:24.487213
q3_density,Z1,generator,3.9418480009771883,2026-04-16 22:08:24.593118
q1_count,Z3,generator,4.46905299941136,2026-04-16 22:08:24.699393
q3_density,Z3,cache,2.1076309985801345,2026-04-16 22:08:24.803262
q2_area,Z4,cache,2.132865000021411,2026-04-16 22:08:24.907283
q2_area,Z1,cache,1.977465000891243,2026-04-16 22:08:25.010950
q4_compare,Z3,cache,2.126499999576481,2026-04-16 22:08:25.114967
q1_count,Z1,cache,2.093369999784045,2026-04-16 22:08:25.218887
q3_density,Z4,generator,3.7466049998329254,2026-04-16 22:08:25.324499
q4_compare,Z5,generator,6.077814001400839,2026-04-16 22:08:25.432361
q5_confidence_dist,Z3,cache,2.113259999532602,2026-04-16 22:08:25.536266
q4_compare,Z2,cache,2.632435998748406,2026-04-16 22:08:25.640879
q2_area,Z4,cache,2.4571700014348608,2026-04-16 22:08:25.745153
q4_compare,Z1,generator,6.224053000551066,2026-04-16 22:08:25.853451
q3_density,Z3,cache,2.1295779988577124,2026-04-16 22:08:25.957499
q1_count,Z1,generator,4.350065999460639,2026-04-16 22:08:26.063810
q2_area,Z1,cache,2.07979799961322,2026-04-16 22:08:26.167799
q1_count,Z4,generator,4.387058001157129,2026-04-16 22:08:26.274159
q3_density,Z3,cache,2.272408999488107,2026-04-16 22:08:26.378392
q3_density,Z2,generator,3.994184000475798,2026-04-16 22:08:26.484354
q2_area,Z5,cache,2.123379999829922,2026-04-16 22:08:26.588646
q1_count,Z3,generator,4.532017001110944,2026-04-16 22:08:26.695059
q5_confidence_dist,Z2,generator,4.7044829989317805,2026-04-16 22:08:26.801731
q3_density,Z1,generator,3.9786790002835914,2026-04-16 22:08:26.907690
q5_confidence_dist,Z4,cache,2.098496001053718,2026-04-16 22:08:27.011658
q5_confidence_dist,Z3,cache,2.156604999981937,2026-04-16 22:08:27.115619
q5_confidence_dist,Z4,cache,2.7454329992906423,2026-04-16 22:08:27.220861
q3_density,Z3,cache,2.0668349989136914,2026-04-16 22:08:27.325020
q3_density,Z2,cache,2.7383140004531015,2026-04-16 22:08:27.430132
q3_density,Z3,cache,2.9937399995105807,2026-04-16 22:08:27.535588
q3_density,Z1,cache,2.4504459997842787,2026-04-16 22:08:27.639933
q5_confidence_dist,Z5,generator,5.453546998978709,2026-04-16 22:08:27.747286
q2_area,Z5,cache,1.9297219987493008,2026-04-16 22:08:27.851003
q4_compare,Z5,generator,5.881817000044975,2026-04-16 22:08:27.959327
q2_area,Z2,cache,2.074377000099048,2026-04-16 22:08:28.063423
q5_confidence_dist,Z1,cache,2.1224330012046266,2026-04-16 22:08:28.167279
q5_confidence_dist,Z5,cache,2.0718769992527086,2026-04-16 22:08:28.271151
q3_density,Z4,cache,2.0603100001608254,2026-04-16 22:08:28.375050
q4_compare,Z5,generator,5.569273000219255,2026-04-16 22:08:28.482693
q3_density,Z4,cache,2.0524329993349966,2026-04-16 22:08:28.586624
q5_confidence_dist,Z1,cache,2.0901880016026553,2026-04-16 22:08:28.690443
q3_density,Z3,cache,2.0940630001859972,2026-04-16 22:08:28.794377
q2_area,Z3,cache,2.0850199998676544,2026-04-16 22:08:28.898211
q1_count,Z4,cache,2.100698000504053,2026-04-16 22:08:29.003446
q1_count,Z3,cache,2.5803069984249305,2026-04-16 22:08:29.107721
q4_compare,Z5,cache,2.173097000195412,2026-04-16 22:08:29.211851
q4_compare,Z2,generator,5.688403000021935,2026-04-16 22:08:29.319359
q2_area,Z2,cache,2.1440459986479254,2026-04-16 22:08:29.423222
q5_confidence_dist,Z1,cache,2.1736329999839654,2026-04-16 22:08:29.527367
q5_confidence_dist,Z3,cache,2.1246879987302236,2026-04-16 22:08:29.631186
q2_area,Z3,generator,4.666086999350227,2026-04-16 22:08:29.737665
q4_compare,Z5,generator,5.748843999754172,2026-04-16 22:08:29.845331
q5_confidence_dist,Z4,cache,2.012668001043494,2026-04-16 22:08:29.949316
q3_density,Z3,cache,1.9921740004065214,2026-04-16 22:08:30.053181
q4_compare,Z2,generator,5.797535999590764,2026-04-16 22:08:30.161015
q3_density,Z1,cache,2.0243330000084825,2026-04-16 22:08:30.265000
q4_compare,Z2,generator,5.515146000107052,2026-04-16 22:08:30.372584
q4_compare,Z5,generator,5.599899999651825,2026-04-16 22:08:30.480031
q5_confidence_dist,Z3,cache,2.1611510001093848,2026-04-16 22:08:30.584059
q2_area,Z5,cache,2.0779189999302616,2026-04-16 22:08:30.687947
q4_compare,Z5,generator,6.488171000455623,2026-04-16 22:08:30.796528
q1_count,Z3,cache,2.1430679989862256,2026-04-16 22:08:30.900773
q2_area,Z5,generator,4.576288998578093,2026-04-16 22:08:31.007340
q4_compare,Z2,cache,2.1451160009746673,2026-04-16 22:08:31.111151
q2_area,Z3,cache,2.1196340003371006,2026-04-16 22:08:31.215050
q5_confidence_dist,Z1,cache,2.222696999524487,2026-04-16 22:08:31.319094
q3_density,Z2,generator,4.006680999737,2026-04-16 22:08:31.425126
q3_density,Z5,cache,1.987044999623322,2026-04-16 22:08:31.528825
q4_compare,Z2,generator,3.60689399894909,2026-04-16 22:08:31.634378
q2_area,Z5,generator,3.395636000277591,2026-04-16 22:08:31.739698
q1_count,Z5,cache,2.1299620002537267,2026-04-16 22:08:31.843623
q4_compare,Z4,generator,6.516728999486077,2026-04-16 22:08:31.951865
q1_count,Z5,cache,2.094774001307087,2026-04-16 22:08:32.055628
q4_compare,Z2,generator,5.605229998764116,2026-04-16 22:08:32.163235
q5_confidence_dist,Z1,generator,4.028706000099191,2026-04-16 22:08:32.269223
q1_count,Z3,generator,3.092188000664464,2026-04-16 22:08:32.374089
q5_confidence_dist,Z3,cache,2.1106789990881225,2026-04-16 22:08:32.478098
q4_compare,Z3,cache,2.137858999049058,2026-04-16 22:08:32.582082
q4_compare,Z4,cache,2.1439329993881984,2026-04-16 22:08:32.686081
q5_confidence_dist,Z5,cache,2.199430999098695,2026-04-16 22:08:32.790052
q1_count,Z3,cache,2.2822500013717217,2026-04-16 22:08:32.894341
q4_compare,Z1,generator,6.00563399893872,2026-04-16 22:08:33.002360
q4_compare,Z1,cache,2.6513699995120987,2026-04-16 22:08:33.107131
q3_density,Z1,cache,2.14649099871167,2026-04-16 22:08:33.211239
q2_area,Z5,cache,2.1120559995324584,2026-04-16 22:08:33.315260
q1_count,Z1,cache,2.0302880002418533,2026-04-16 22:08:33.418959
q5_confidence_dist,Z4,generator,3.9520049995189765,2026-04-16 22:08:33.524728
q4_compare,Z1,cache,2.142471999832196,2026-04-16 22:08:33.628793
q1_count,Z2,cache,2.096601001539966,2026-04-16 22:08:33.732834
q4_compare,Z1,generator,6.004921999192447,2026-04-16 22:08:33.841114
q2_area,Z3,generator,4.725490000055288,2026-04-16 22:08:33.947707
q2_area,Z1,generator,4.24088500039943,2026-04-16 22:08:34.053740
q1_count,Z4,generator,3.8435919996118173,2026-04-16 22:08:34.159559
q4_compare,Z2,generator,5.712911999580683,2026-04-16 22:08:34.267255
q5_confidence_dist,Z5,cache,2.1010890013712924,2026-04-16 22:08:34.371315
q2_area,Z4,generator,3.8363879993994487,2026-04-16 22:08:34.476981
q1_count,Z5,cache,2.0245350006007357,2026-04-16 22:08:34.580929
q1_count,Z5,cache,1.9879860010405537,2026-04-16 22:08:34.684797
q1_count,Z3,cache,1.9857389997923747,2026-04-16 22:08:34.788627
q5_confidence_dist,Z5,cache,2.01575299979595,2026-04-16 22:08:34.892673
q4_compare,Z2,generator,6.067968000934343,2026-04-16 22:08:35.000857
q2_area,Z5,cache,2.047537000180455,2026-04-16 22:08:35.104911
q5_confidence_dist,Z3,cache,2.058589001535438,2026-04-16 22:08:35.208869
q1_count,Z3,cache,1.9450529998721322,2026-04-16 22:08:35.312622
q4_compare,Z1,cache,2.0328339996922296,2026-04-16 22:08:35.416668
q5_confidence_dist,Z2,cache,2.014530999076669,2026-04-16 22:08:35.520347
q1_count,Z2,cache,2.16667400127335,2026-04-16 22:08:35.624240
q4_compare,Z2,generator,6.013288000758621,2026-04-16 22:08:35.732331
q3_density,Z2,cache,2.061971999864909,2026-04-16 22:08:35.836180
q4_compare,Z5,generator,5.246096001428668,2026-04-16 22:08:35.943317
q2_area,Z2,cache,2.042174999587587,2026-04-16 22:08:36.047123
q1_count,Z4,cache,2.0906150002701906,2026-04-16 22:08:36.151047
q5_confidence_dist,Z4,cache,2.099195000482723,2026-04-16 22:08:36.255047
q5_confidence_dist,Z2,cache,2.416010998786078,2026-04-16 22:08:36.359385
q4_compare,Z3,cache,2.407812999081216,2026-04-16 22:08:36.463553
q5_confidence_dist,Z3,cache,2.1456109989230754,2026-04-16 22:08:36.567409
q2_area,Z3,cache,2.012028999160975,2026-04-16 22:08:36.671105
q4_compare,Z5,generator,5.179965999559499,2026-04-16 22:08:36.778295
q2_area,Z2,cache,2.15355300133524,2026-04-16 22:08:36.882369
q4_compare,Z1,cache,2.0641869996325113,2026-04-16 22:08:36.986294
q3_density,Z5,cache,2.1165660000406206,2026-04-16 22:08:37.090383
q1_count,Z4,generator,4.084279000380775,2026-04-16 22:08:37.196475
q4_compare,Z2,cache,2.195103999838466,2026-04-16 22:08:37.300619
q1_count,Z2,cache,2.7109279999422142,2026-04-16 22:08:37.405052
q1_count,Z4,cache,2.0290720003686147,2026-04-16 22:08:37.508930
q3_density,Z5,generator,4.477557000427623,2026-04-16 22:08:37.615431
q5_confidence_dist,Z3,cache,2.151152000806178,2026-04-16 22:08:37.719520
q2_area,Z2,cache,2.135015000021667,2026-04-16 22:08:37.823291
q5_confidence_dist,Z2,cache,2.179184999477002,2026-04-16 22:08:37.927356
q1_count,Z1,cache,2.1146490016690223,2026-04-16 22:08:38.031581
q2_area,Z5,cache,2.1152850004000356,2026-04-16 22:08:38.135355
q3_density,Z3,generator,4.566782999972929,2026-04-16 22:08:38.241784
q5_confidence_dist,Z5,cache,2.101124000546406,2026-04-16 22:08:38.346168
q2_area,Z3,cache,2.109394999934011,2026-04-16 22:08:38.450282
q1_count,Z5,cache,2.5520260005578166,2026-04-16 22:08:38.554777
q4_compare,Z5,generator,5.596860000878223,2026-04-16 22:08:38.662345
q1_count,Z5,cache,2.4879449993022718,2026-04-16 22:08:38.766839
q4_compare,Z1,generator,6.077775000449037,2026-04-16 22:08:38.874920
q4_compare,Z4,generator,5.626599999231985,2026-04-16 22:08:38.982733
q5_confidence_dist,Z4,cache,2.1293209993018536,2026-04-16 22:08:39.088038
q2_area,Z4,cache,2.161952001188183,2026-04-16 22:08:39.191713
q5_confidence_dist,Z4,cache,2.1072350009490037,2026-04-16 22:08:39.295470
q4_compare,Z2,generator,3.6886910002067452,2026-04-16 22:08:39.401027
q3_density,Z1,generator,3.7513009992835578,2026-04-16 22:08:39.506750
q3_density,Z3,generator,4.295656000977033,2026-04-16 22:08:39.613151
q2_area,Z1,cache,1.9848640004056506,2026-04-16 22:08:39.717064
q2_area,Z5,cache,2.1235379990685033,2026-04-16 22:08:39.821095
q1_count,Z2,cache,2.076971999485977,2026-04-16 22:08:39.924962
q2_area,Z5,cache,2.1729910004069097,2026-04-16 22:08:40.029139
q4_compare,Z2,generator,5.1453730011417065,2026-04-16 22:08:40.136230
q3_density,Z1,cache,2.06427699959022,2026-04-16 22:08:40.240126
q1_count,Z1,cache,2.0828389988309937,2026-04-16 22:08:40.344126
q3_density,Z2,cache,2.1838949996890733,2026-04-16 22:08:40.448200
q5_confidence_dist,Z1,cache,2.1284680005919654,2026-04-16 22:08:40.552177
q4_compare,Z1,cache,2.0813800001633354,2026-04-16 22:08:40.655973
q1_count,Z4,cache,2.0503100004134467,2026-04-16 22:08:40.759788
q1_count,Z1,generator,3.918972999599646,2026-04-16 22:08:40.865414
q1_count,Z5,cache,1.970397999684792,2026-04-16 22:08:40.969277
q4_compare,Z5,generator,4.713874999652035,2026-04-16 22:08:41.075875
q1_count,Z1,cache,2.1111289988766657,2026-04-16 22:08:41.179972
q1_count,Z2,generator,4.022786000859924,2026-04-16 22:08:41.285924
q5_confidence_dist,Z5,cache,2.156876000299235,2026-04-16 22:08:41.389920
q3_density,Z1,cache,2.096329999403679,2026-04-16 22:08:41.493835
q5_confidence_dist,Z1,cache,2.1697949996450916,2026-04-16 22:08:41.597630
